 Output file produced by H2NEWD.FOR
100 eV, 300 K, 0.7 ISO, 2e13 new self-abs                   
 .15648470D+04  .15125E+00  .15277E-11 B, C, Bp, &D Continuum
 .15648720D+04  .15149E+00  .15302E-11 B, C, Bp, &D Continuum
 .15648960D+04  .15174E+00  .15327E-11 B, C, Bp, &D Continuum
 .15649210D+04  .15186E+00  .15338E-11 B, C, Bp, &D Continuum
 .15649450D+04  .15198E+00  .15350E-11 B, C, Bp, &D Continuum
 .15649700D+04  .15206E+00  .15358E-11 B, C, Bp, &D Continuum
 .15649940D+04  .15214E+00  .15366E-11 B, C, Bp, &D Continuum
 .15650190D+04  .15224E+00  .15376E-11 B, C, Bp, &D Continuum
 .15650430D+04  .15233E+00  .15385E-11 B, C, Bp, &D Continuum
 .15650680D+04  .15246E+00  .15397E-11 B, C, Bp, &D Continuum
 .15650920D+04  .15258E+00  .15409E-11 B, C, Bp, &D Continuum
 .15651170D+04  .15273E+00  .15424E-11 B, C, Bp, &D Continuum
 .15651410D+04  .15287E+00  .15439E-11 B, C, Bp, &D Continuum
 .15651660D+04  .15304E+00  .15456E-11 B, C, Bp, &D Continuum
 .15651900D+04  .15321E+00  .15473E-11 B, C, Bp, &D Continuum
 .15652150D+04  .15340E+00  .15491E-11 B, C, Bp, &D Continuum
 .15652390D+04  .15359E+00  .15510E-11 B, C, Bp, &D Continuum
 .15652640D+04  .15379E+00  .15530E-11 B, C, Bp, &D Continuum
 .15652880D+04  .15399E+00  .15550E-11 B, C, Bp, &D Continuum
 .15653130D+04  .15420E+00  .15571E-11 B, C, Bp, &D Continuum
 .15653370D+04  .15441E+00  .15591E-11 B, C, Bp, &D Continuum
 .15653620D+04  .15462E+00  .15613E-11 B, C, Bp, &D Continuum
 .15653860D+04  .15484E+00  .15635E-11 B, C, Bp, &D Continuum
 .15654110D+04  .15507E+00  .15657E-11 B, C, Bp, &D Continuum
 .15654350D+04  .15529E+00  .15680E-11 B, C, Bp, &D Continuum
 .15654600D+04  .15552E+00  .15703E-11 B, C, Bp, &D Continuum
 .15654840D+04  .15575E+00  .15725E-11 B, C, Bp, &D Continuum
 .15655090D+04  .15598E+00  .15748E-11 B, C, Bp, &D Continuum
 .15655330D+04  .15621E+00  .15771E-11 B, C, Bp, &D Continuum
 .15655580D+04  .15644E+00  .15795E-11 B, C, Bp, &D Continuum
 .15655820D+04  .15668E+00  .15818E-11 B, C, Bp, &D Continuum
 .15656070D+04  .15691E+00  .15842E-11 B, C, Bp, &D Continuum
 .15656310D+04  .15715E+00  .15865E-11 B, C, Bp, &D Continuum
 .15656560D+04  .15739E+00  .15889E-11 B, C, Bp, &D Continuum
 .15656800D+04  .15762E+00  .15913E-11 B, C, Bp, &D Continuum
 .15657050D+04  .15786E+00  .15937E-11 B, C, Bp, &D Continuum
 .15657290D+04  .15810E+00  .15961E-11 B, C, Bp, &D Continuum
 .15657540D+04  .15834E+00  .15984E-11 B, C, Bp, &D Continuum
 .15657780D+04  .15858E+00  .16008E-11 B, C, Bp, &D Continuum
 .15658030D+04  .15882E+00  .16032E-11 B, C, Bp, &D Continuum
 .15658270D+04  .15905E+00  .16056E-11 B, C, Bp, &D Continuum
 .15658520D+04  .15929E+00  .16080E-11 B, C, Bp, &D Continuum
 .15658760D+04  .15953E+00  .16104E-11 B, C, Bp, &D Continuum
 .15659010D+04  .15977E+00  .16128E-11 B, C, Bp, &D Continuum
 .15659250D+04  .16001E+00  .16152E-11 B, C, Bp, &D Continuum
 .15659500D+04  .16025E+00  .16176E-11 B, C, Bp, &D Continuum
 .15659740D+04  .16049E+00  .16199E-11 B, C, Bp, &D Continuum
 .15659990D+04  .16073E+00  .16223E-11 B, C, Bp, &D Continuum
 .15660240D+04  .16097E+00  .16247E-11 B, C, Bp, &D Continuum
 .15660480D+04  .16121E+00  .16271E-11 B, C, Bp, &D Continuum
 .15660730D+04  .16144E+00  .16294E-11 B, C, Bp, &D Continuum
 .15660970D+04  .16168E+00  .16318E-11 B, C, Bp, &D Continuum
 .15661220D+04  .16192E+00  .16342E-11 B, C, Bp, &D Continuum
 .15661460D+04  .16216E+00  .16366E-11 B, C, Bp, &D Continuum
 .15661710D+04  .16239E+00  .16389E-11 B, C, Bp, &D Continuum
 .15661950D+04  .16263E+00  .16413E-11 B, C, Bp, &D Continuum
 .15662200D+04  .16287E+00  .16437E-11 B, C, Bp, &D Continuum
 .15662440D+04  .16310E+00  .16460E-11 B, C, Bp, &D Continuum
 .15662690D+04  .16334E+00  .16483E-11 B, C, Bp, &D Continuum
 .15662930D+04  .16357E+00  .16507E-11 B, C, Bp, &D Continuum
 .15663180D+04  .16380E+00  .16530E-11 B, C, Bp, &D Continuum
 .15663420D+04  .16404E+00  .16553E-11 B, C, Bp, &D Continuum
 .15663670D+04  .16427E+00  .16577E-11 B, C, Bp, &D Continuum
 .15663910D+04  .16450E+00  .16600E-11 B, C, Bp, &D Continuum
 .15664160D+04  .16474E+00  .16623E-11 B, C, Bp, &D Continuum
 .15664410D+04  .16497E+00  .16647E-11 B, C, Bp, &D Continuum
 .15664650D+04  .16526E+00  .16676E-11 B, C, Bp, &D Continuum
 .15664900D+04  .16550E+00  .16699E-11 B, C, Bp, &D Continuum
 .15665140D+04  .16580E+00  .16730E-11 B, C, Bp, &D Continuum
 .15665390D+04  .16615E+00  .16764E-11 B, C, Bp, &D Continuum
 .15665630D+04  .16651E+00  .16800E-11 B, C, Bp, &D Continuum
 .15665880D+04  .16689E+00  .16839E-11 B, C, Bp, &D Continuum
 .15666120D+04  .16728E+00  .16878E-11 B, C, Bp, &D Continuum
 .15666370D+04  .16768E+00  .16917E-11 B, C, Bp, &D Continuum
 .15666610D+04  .16807E+00  .16957E-11 B, C, Bp, &D Continuum
 .15666860D+04  .16847E+00  .16997E-11 B, C, Bp, &D Continuum
 .15667110D+04  .16885E+00  .17035E-11 B, C, Bp, &D Continuum
 .15667350D+04  .16924E+00  .17074E-11 B, C, Bp, &D Continuum
 .15667600D+04  .16961E+00  .17111E-11 B, C, Bp, &D Continuum
 .15667840D+04  .16998E+00  .17148E-11 B, C, Bp, &D Continuum
 .15668090D+04  .17034E+00  .17185E-11 B, C, Bp, &D Continuum
 .15668330D+04  .17070E+00  .17220E-11 B, C, Bp, &D Continuum
 .15668580D+04  .17105E+00  .17255E-11 B, C, Bp, &D Continuum
 .15668820D+04  .17140E+00  .17290E-11 B, C, Bp, &D Continuum
 .15669070D+04  .17174E+00  .17324E-11 B, C, Bp, &D Continuum
 .15669320D+04  .17207E+00  .17357E-11 B, C, Bp, &D Continuum
 .15669560D+04  .17240E+00  .17390E-11 B, C, Bp, &D Continuum
 .15669810D+04  .17272E+00  .17422E-11 B, C, Bp, &D Continuum
 .15670050D+04  .17303E+00  .17453E-11 B, C, Bp, &D Continuum
 .15670300D+04  .17334E+00  .17485E-11 B, C, Bp, &D Continuum
 .15670540D+04  .17365E+00  .17515E-11 B, C, Bp, &D Continuum
 .15670790D+04  .17395E+00  .17545E-11 B, C, Bp, &D Continuum
 .15671030D+04  .17425E+00  .17575E-11 B, C, Bp, &D Continuum
 .15671280D+04  .17454E+00  .17605E-11 B, C, Bp, &D Continuum
 .15671520D+04  .17483E+00  .17634E-11 B, C, Bp, &D Continuum
 .15671770D+04  .17512E+00  .17662E-11 B, C, Bp, &D Continuum
 .15672020D+04  .17540E+00  .17690E-11 B, C, Bp, &D Continuum
 .15672260D+04  .17568E+00  .17718E-11 B, C, Bp, &D Continuum
 .15672510D+04  .17595E+00  .17746E-11 B, C, Bp, &D Continuum
 .15672750D+04  .17623E+00  .17773E-11 B, C, Bp, &D Continuum
 .15673000D+04  .17649E+00  .17799E-11 B, C, Bp, &D Continuum
 .15673240D+04  .17676E+00  .17826E-11 B, C, Bp, &D Continuum
 .15673490D+04  .17702E+00  .17852E-11 B, C, Bp, &D Continuum
 .15673740D+04  .17728E+00  .17878E-11 B, C, Bp, &D Continuum
 .15673980D+04  .17754E+00  .17904E-11 B, C, Bp, &D Continuum
 .15674230D+04  .17780E+00  .17930E-11 B, C, Bp, &D Continuum
 .15674470D+04  .17805E+00  .17955E-11 B, C, Bp, &D Continuum
 .15674720D+04  .17830E+00  .17980E-11 B, C, Bp, &D Continuum
 .15674960D+04  .17855E+00  .18005E-11 B, C, Bp, &D Continuum
 .15675210D+04  .17880E+00  .18029E-11 B, C, Bp, &D Continuum
 .15675460D+04  .17904E+00  .18054E-11 B, C, Bp, &D Continuum
 .15675700D+04  .17929E+00  .18078E-11 B, C, Bp, &D Continuum
 .15675950D+04  .17953E+00  .18102E-11 B, C, Bp, &D Continuum
 .15676190D+04  .17977E+00  .18126E-11 B, C, Bp, &D Continuum
 .15676440D+04  .18000E+00  .18149E-11 B, C, Bp, &D Continuum
 .15676680D+04  .18024E+00  .18173E-11 B, C, Bp, &D Continuum
 .15676930D+04  .18047E+00  .18196E-11 B, C, Bp, &D Continuum
 .15677180D+04  .18070E+00  .18219E-11 B, C, Bp, &D Continuum
 .15677420D+04  .18093E+00  .18242E-11 B, C, Bp, &D Continuum
 .15677670D+04  .18116E+00  .18265E-11 B, C, Bp, &D Continuum
 .15677910D+04  .18139E+00  .18287E-11 B, C, Bp, &D Continuum
 .15678160D+04  .18161E+00  .18310E-11 B, C, Bp, &D Continuum
 .15678400D+04  .18184E+00  .18332E-11 B, C, Bp, &D Continuum
 .15678650D+04  .18206E+00  .18354E-11 B, C, Bp, &D Continuum
 .15678900D+04  .18228E+00  .18376E-11 B, C, Bp, &D Continuum
 .15679140D+04  .18250E+00  .18398E-11 B, C, Bp, &D Continuum
 .15679390D+04  .18272E+00  .18420E-11 B, C, Bp, &D Continuum
 .15679630D+04  .18294E+00  .18442E-11 B, C, Bp, &D Continuum
 .15679880D+04  .18315E+00  .18463E-11 B, C, Bp, &D Continuum
 .15680130D+04  .18337E+00  .18484E-11 B, C, Bp, &D Continuum
 .15680370D+04  .18358E+00  .18505E-11 B, C, Bp, &D Continuum
 .15680620D+04  .18379E+00  .18526E-11 B, C, Bp, &D Continuum
 .15680860D+04  .18400E+00  .18547E-11 B, C, Bp, &D Continuum
 .15681110D+04  .18421E+00  .18568E-11 B, C, Bp, &D Continuum
 .15681350D+04  .18442E+00  .18589E-11 B, C, Bp, &D Continuum
 .15681600D+04  .18463E+00  .18610E-11 B, C, Bp, &D Continuum
 .15681850D+04  .18484E+00  .18631E-11 B, C, Bp, &D Continuum
 .15682090D+04  .18504E+00  .18651E-11 B, C, Bp, &D Continuum
 .15682340D+04  .18525E+00  .18671E-11 B, C, Bp, &D Continuum
 .15682580D+04  .18545E+00  .18691E-11 B, C, Bp, &D Continuum
 .15682830D+04  .18565E+00  .18711E-11 B, C, Bp, &D Continuum
 .15683080D+04  .18585E+00  .18731E-11 B, C, Bp, &D Continuum
 .15683320D+04  .18605E+00  .18751E-11 B, C, Bp, &D Continuum
 .15683570D+04  .18625E+00  .18771E-11 B, C, Bp, &D Continuum
 .15683810D+04  .18645E+00  .18791E-11 B, C, Bp, &D Continuum
 .15684060D+04  .18665E+00  .18810E-11 B, C, Bp, &D Continuum
 .15684310D+04  .18685E+00  .18830E-11 B, C, Bp, &D Continuum
 .15684550D+04  .18704E+00  .18849E-11 B, C, Bp, &D Continuum
 .15684800D+04  .18723E+00  .18868E-11 B, C, Bp, &D Continuum
 .15685040D+04  .18743E+00  .18887E-11 B, C, Bp, &D Continuum
 .15685290D+04  .18934E+00  .19080E-11 B, C, Bp, &D Continuum
 .15685540D+04  .19179E+00  .19327E-11 B, C, Bp, &D Continuum
 .15685780D+04  .19392E+00  .19541E-11 B, C, Bp, &D Continuum
 .15686030D+04  .19567E+00  .19717E-11 B, C, Bp, &D Continuum
 .15686270D+04  .19713E+00  .19863E-11 B, C, Bp, &D Continuum
 .15686520D+04  .19839E+00  .19990E-11 B, C, Bp, &D Continuum
 .15686770D+04  .19953E+00  .20105E-11 B, C, Bp, &D Continuum
 .15687010D+04  .20060E+00  .20212E-11 B, C, Bp, &D Continuum
 .15687260D+04  .20162E+00  .20315E-11 B, C, Bp, &D Continuum
 .15687500D+04  .20263E+00  .20416E-11 B, C, Bp, &D Continuum
 .15687750D+04  .20362E+00  .20516E-11 B, C, Bp, &D Continuum
 .15688000D+04  .20460E+00  .20614E-11 B, C, Bp, &D Continuum
 .15688240D+04  .20557E+00  .20711E-11 B, C, Bp, &D Continuum
 .15688490D+04  .20653E+00  .20808E-11 B, C, Bp, &D Continuum
 .15688740D+04  .20747E+00  .20902E-11 B, C, Bp, &D Continuum
 .15688980D+04  .20840E+00  .20995E-11 B, C, Bp, &D Continuum
 .15689230D+04  .20930E+00  .21086E-11 B, C, Bp, &D Continuum
 .15689470D+04  .21018E+00  .21175E-11 B, C, Bp, &D Continuum
 .15689720D+04  .21105E+00  .21261E-11 B, C, Bp, &D Continuum
 .15689970D+04  .21188E+00  .21345E-11 B, C, Bp, &D Continuum
 .15690210D+04  .21269E+00  .21427E-11 B, C, Bp, &D Continuum
 .15690460D+04  .21348E+00  .21506E-11 B, C, Bp, &D Continuum
 .15690700D+04  .21425E+00  .21582E-11 B, C, Bp, &D Continuum
 .15690950D+04  .21498E+00  .21656E-11 B, C, Bp, &D Continuum
 .15691200D+04  .21570E+00  .21728E-11 B, C, Bp, &D Continuum
 .15691440D+04  .21639E+00  .21797E-11 B, C, Bp, &D Continuum
 .15691690D+04  .21705E+00  .21864E-11 B, C, Bp, &D Continuum
 .15691940D+04  .21770E+00  .21928E-11 B, C, Bp, &D Continuum
 .15692180D+04  .21832E+00  .21990E-11 B, C, Bp, &D Continuum
 .15692430D+04  .21892E+00  .22051E-11 B, C, Bp, &D Continuum
 .15692670D+04  .21950E+00  .22109E-11 B, C, Bp, &D Continuum
 .15692920D+04  .22006E+00  .22165E-11 B, C, Bp, &D Continuum
 .15693170D+04  .22060E+00  .22219E-11 B, C, Bp, &D Continuum
 .15693410D+04  .22113E+00  .22272E-11 B, C, Bp, &D Continuum
 .15693660D+04  .22164E+00  .22323E-11 B, C, Bp, &D Continuum
 .15693910D+04  .22214E+00  .22373E-11 B, C, Bp, &D Continuum
 .15694150D+04  .22261E+00  .22420E-11 B, C, Bp, &D Continuum
 .15694400D+04  .22308E+00  .22467E-11 B, C, Bp, &D Continuum
 .15694640D+04  .22353E+00  .22512E-11 B, C, Bp, &D Continuum
 .15694890D+04  .22396E+00  .22555E-11 B, C, Bp, &D Continuum
 .15695140D+04  .22438E+00  .22597E-11 B, C, Bp, &D Continuum
 .15695380D+04  .22480E+00  .22639E-11 B, C, Bp, &D Continuum
 .15695630D+04  .22520E+00  .22678E-11 B, C, Bp, &D Continuum
 .15695880D+04  .22559E+00  .22718E-11 B, C, Bp, &D Continuum
 .15696120D+04  .22597E+00  .22756E-11 B, C, Bp, &D Continuum
 .15696370D+04  .22635E+00  .22793E-11 B, C, Bp, &D Continuum
 .15696620D+04  .22670E+00  .22829E-11 B, C, Bp, &D Continuum
 .15696860D+04  .22706E+00  .22864E-11 B, C, Bp, &D Continuum
 .15697110D+04  .22740E+00  .22898E-11 B, C, Bp, &D Continuum
 .15697350D+04  .22774E+00  .22932E-11 B, C, Bp, &D Continuum
 .15697600D+04  .22806E+00  .22964E-11 B, C, Bp, &D Continuum
 .15697850D+04  .22838E+00  .22996E-11 B, C, Bp, &D Continuum
 .15698090D+04  .22869E+00  .23027E-11 B, C, Bp, &D Continuum
 .15698340D+04  .22900E+00  .23058E-11 B, C, Bp, &D Continuum
 .15698590D+04  .22930E+00  .23087E-11 B, C, Bp, &D Continuum
 .15698830D+04  .22960E+00  .23117E-11 B, C, Bp, &D Continuum
 .15699080D+04  .23314E+00  .23474E-11 B, C, Bp, &D Continuum
 .15699330D+04  .23400E+00  .23560E-11 B, C, Bp, &D Continuum
 .15699570D+04  .23470E+00  .23629E-11 B, C, Bp, &D Continuum
 .15699820D+04  .23539E+00  .23699E-11 B, C, Bp, &D Continuum
 .15700070D+04  .23610E+00  .23770E-11 B, C, Bp, &D Continuum
 .15700310D+04  .23683E+00  .23843E-11 B, C, Bp, &D Continuum
 .15700560D+04  .23755E+00  .23915E-11 B, C, Bp, &D Continuum
 .15700810D+04  .23827E+00  .23987E-11 B, C, Bp, &D Continuum
 .15701050D+04  .23895E+00  .24055E-11 B, C, Bp, &D Continuum
 .15701300D+04  .23961E+00  .24122E-11 B, C, Bp, &D Continuum
 .15701550D+04  .24024E+00  .24184E-11 B, C, Bp, &D Continuum
 .15701790D+04  .24083E+00  .24243E-11 B, C, Bp, &D Continuum
 .15702040D+04  .24139E+00  .24299E-11 B, C, Bp, &D Continuum
 .15702290D+04  .24192E+00  .24352E-11 B, C, Bp, &D Continuum
 .15702530D+04  .24242E+00  .24402E-11 B, C, Bp, &D Continuum
 .15702780D+04  .24289E+00  .24450E-11 B, C, Bp, &D Continuum
 .15703020D+04  .24334E+00  .24494E-11 B, C, Bp, &D Continuum
 .15703270D+04  .24378E+00  .24537E-11 B, C, Bp, &D Continuum
 .15703520D+04  .24418E+00  .24578E-11 B, C, Bp, &D Continuum
 .15703760D+04  .24458E+00  .24617E-11 B, C, Bp, &D Continuum
 .15704010D+04  .24495E+00  .24654E-11 B, C, Bp, &D Continuum
 .15704260D+04  .24530E+00  .24689E-11 B, C, Bp, &D Continuum
 .15704500D+04  .24564E+00  .24723E-11 B, C, Bp, &D Continuum
 .15704750D+04  .24597E+00  .24756E-11 B, C, Bp, &D Continuum
 .15705000D+04  .24628E+00  .24787E-11 B, C, Bp, &D Continuum
 .15705240D+04  .24659E+00  .24817E-11 B, C, Bp, &D Continuum
 .15705490D+04  .24688E+00  .24846E-11 B, C, Bp, &D Continuum
 .15705740D+04  .24716E+00  .24874E-11 B, C, Bp, &D Continuum
 .15705980D+04  .24933E+00  .25092E-11 B, C, Bp, &D Continuum
 .15706230D+04  .25205E+00  .25366E-11 B, C, Bp, &D Continuum
 .15706480D+04  .25439E+00  .25601E-11 B, C, Bp, &D Continuum
 .15706720D+04  .25625E+00  .25788E-11 B, C, Bp, &D Continuum
 .15706970D+04  .25773E+00  .25936E-11 B, C, Bp, &D Continuum
 .15707220D+04  .25892E+00  .26055E-11 B, C, Bp, &D Continuum
 .15707460D+04  .25990E+00  .26153E-11 B, C, Bp, &D Continuum
 .15707710D+04  .26072E+00  .26236E-11 B, C, Bp, &D Continuum
 .15707960D+04  .26143E+00  .26307E-11 B, C, Bp, &D Continuum
 .15708200D+04  .26206E+00  .26369E-11 B, C, Bp, &D Continuum
 .15708450D+04  .26261E+00  .26425E-11 B, C, Bp, &D Continuum
 .15708700D+04  .26311E+00  .26474E-11 B, C, Bp, &D Continuum
 .15708940D+04  .26356E+00  .26519E-11 B, C, Bp, &D Continuum
 .15709190D+04  .26397E+00  .26560E-11 B, C, Bp, &D Continuum
 .15709440D+04  .26435E+00  .26598E-11 B, C, Bp, &D Continuum
 .15709690D+04  .26471E+00  .26634E-11 B, C, Bp, &D Continuum
 .15709930D+04  .26504E+00  .26666E-11 B, C, Bp, &D Continuum
 .15710180D+04  .26535E+00  .26698E-11 B, C, Bp, &D Continuum
 .15710430D+04  .26565E+00  .26727E-11 B, C, Bp, &D Continuum
 .15710670D+04  .26593E+00  .26755E-11 B, C, Bp, &D Continuum
 .15710920D+04  .26619E+00  .26781E-11 B, C, Bp, &D Continuum
 .15711170D+04  .26645E+00  .26806E-11 B, C, Bp, &D Continuum
 .15711410D+04  .26669E+00  .26830E-11 B, C, Bp, &D Continuum
 .15711660D+04  .26692E+00  .26852E-11 B, C, Bp, &D Continuum
 .15711910D+04  .26713E+00  .26874E-11 B, C, Bp, &D Continuum
 .15712150D+04  .26735E+00  .26895E-11 B, C, Bp, &D Continuum
 .15712400D+04  .26755E+00  .26915E-11 B, C, Bp, &D Continuum
 .15712650D+04  .26774E+00  .26934E-11 B, C, Bp, &D Continuum
 .15712890D+04  .26793E+00  .26952E-11 B, C, Bp, &D Continuum
 .15713140D+04  .26811E+00  .26970E-11 B, C, Bp, &D Continuum
 .15713390D+04  .26828E+00  .26987E-11 B, C, Bp, &D Continuum
 .15713640D+04  .26846E+00  .27004E-11 B, C, Bp, &D Continuum
 .15713880D+04  .26862E+00  .27020E-11 B, C, Bp, &D Continuum
 .15714130D+04  .26877E+00  .27035E-11 B, C, Bp, &D Continuum
 .15714380D+04  .26892E+00  .27049E-11 B, C, Bp, &D Continuum
 .15714620D+04  .26907E+00  .27063E-11 B, C, Bp, &D Continuum
 .15714870D+04  .26921E+00  .27077E-11 B, C, Bp, &D Continuum
 .15715120D+04  .26934E+00  .27091E-11 B, C, Bp, &D Continuum
 .15715360D+04  .26947E+00  .27103E-11 B, C, Bp, &D Continuum
 .15715610D+04  .26960E+00  .27116E-11 B, C, Bp, &D Continuum
 .15715860D+04  .26973E+00  .27128E-11 B, C, Bp, &D Continuum
 .15716100D+04  .26985E+00  .27140E-11 B, C, Bp, &D Continuum
 .15716350D+04  .26996E+00  .27151E-11 B, C, Bp, &D Continuum
 .15716600D+04  .27007E+00  .27162E-11 B, C, Bp, &D Continuum
 .15716850D+04  .27018E+00  .27172E-11 B, C, Bp, &D Continuum
 .15717090D+04  .27029E+00  .27182E-11 B, C, Bp, &D Continuum
 .15717340D+04  .27039E+00  .27192E-11 B, C, Bp, &D Continuum
 .15717590D+04  .27048E+00  .27201E-11 B, C, Bp, &D Continuum
 .15717830D+04  .27058E+00  .27210E-11 B, C, Bp, &D Continuum
 .15718080D+04  .27067E+00  .27219E-11 B, C, Bp, &D Continuum
 .15718330D+04  .27076E+00  .27228E-11 B, C, Bp, &D Continuum
 .15718570D+04  .27085E+00  .27236E-11 B, C, Bp, &D Continuum
 .15718820D+04  .27093E+00  .27244E-11 B, C, Bp, &D Continuum
 .15719070D+04  .27101E+00  .27251E-11 B, C, Bp, &D Continuum
 .15719320D+04  .27108E+00  .27258E-11 B, C, Bp, &D Continuum
 .15719560D+04  .27116E+00  .27265E-11 B, C, Bp, &D Continuum
 .15719810D+04  .27123E+00  .27272E-11 B, C, Bp, &D Continuum
 .15720060D+04  .27130E+00  .27279E-11 B, C, Bp, &D Continuum
 .15720300D+04  .27136E+00  .27285E-11 B, C, Bp, &D Continuum
 .15720550D+04  .27143E+00  .27291E-11 B, C, Bp, &D Continuum
 .15720800D+04  .27149E+00  .27296E-11 B, C, Bp, &D Continuum
 .15721050D+04  .27155E+00  .27302E-11 B, C, Bp, &D Continuum
 .15721290D+04  .27160E+00  .27307E-11 B, C, Bp, &D Continuum
 .15721540D+04  .27166E+00  .27312E-11 B, C, Bp, &D Continuum
 .15721790D+04  .27171E+00  .27317E-11 B, C, Bp, &D Continuum
 .15722030D+04  .27176E+00  .27321E-11 B, C, Bp, &D Continuum
 .15722280D+04  .27180E+00  .27326E-11 B, C, Bp, &D Continuum
 .15722530D+04  .27185E+00  .27330E-11 B, C, Bp, &D Continuum
 .15722780D+04  .27189E+00  .27333E-11 B, C, Bp, &D Continuum
 .15723020D+04  .27193E+00  .27337E-11 B, C, Bp, &D Continuum
 .15723270D+04  .27197E+00  .27341E-11 B, C, Bp, &D Continuum
 .15723520D+04  .27201E+00  .27344E-11 B, C, Bp, &D Continuum
 .15723760D+04  .27205E+00  .27347E-11 B, C, Bp, &D Continuum
 .15724010D+04  .27208E+00  .27350E-11 B, C, Bp, &D Continuum
 .15724260D+04  .27211E+00  .27353E-11 B, C, Bp, &D Continuum
 .15724510D+04  .27213E+00  .27355E-11 B, C, Bp, &D Continuum
 .15724750D+04  .27216E+00  .27357E-11 B, C, Bp, &D Continuum
 .15725000D+04  .27219E+00  .27359E-11 B, C, Bp, &D Continuum
 .15725250D+04  .27221E+00  .27361E-11 B, C, Bp, &D Continuum
 .15725500D+04  .27223E+00  .27363E-11 B, C, Bp, &D Continuum
 .15725740D+04  .27225E+00  .27364E-11 B, C, Bp, &D Continuum
 .15725990D+04  .27227E+00  .27366E-11 B, C, Bp, &D Continuum
 .15726240D+04  .27228E+00  .27367E-11 B, C, Bp, &D Continuum
 .15726480D+04  .27230E+00  .27368E-11 B, C, Bp, &D Continuum
 .15726730D+04  .27231E+00  .27368E-11 B, C, Bp, &D Continuum
 .15726980D+04  .27232E+00  .27369E-11 B, C, Bp, &D Continuum
 .15727230D+04  .27232E+00  .27369E-11 B, C, Bp, &D Continuum
 .15727470D+04  .27233E+00  .27369E-11 B, C, Bp, &D Continuum
 .15727720D+04  .27233E+00  .27369E-11 B, C, Bp, &D Continuum
 .15727970D+04  .27234E+00  .27369E-11 B, C, Bp, &D Continuum
 .15728220D+04  .27234E+00  .27369E-11 B, C, Bp, &D Continuum
 .15728460D+04  .27234E+00  .27369E-11 B, C, Bp, &D Continuum
 .15728710D+04  .27234E+00  .27368E-11 B, C, Bp, &D Continuum
 .15728960D+04  .27233E+00  .27367E-11 B, C, Bp, &D Continuum
 .15729210D+04  .27232E+00  .27366E-11 B, C, Bp, &D Continuum
 .15729450D+04  .27232E+00  .27365E-11 B, C, Bp, &D Continuum
 .15729700D+04  .27231E+00  .27363E-11 B, C, Bp, &D Continuum
 .15729950D+04  .27230E+00  .27362E-11 B, C, Bp, &D Continuum
 .15730200D+04  .27229E+00  .27360E-11 B, C, Bp, &D Continuum
 .15730440D+04  .27227E+00  .27359E-11 B, C, Bp, &D Continuum
 .15730690D+04  .27226E+00  .27357E-11 B, C, Bp, &D Continuum
 .15730940D+04  .27225E+00  .27355E-11 B, C, Bp, &D Continuum
 .15731190D+04  .27223E+00  .27353E-11 B, C, Bp, &D Continuum
 .15731430D+04  .27220E+00  .27350E-11 B, C, Bp, &D Continuum
 .15731680D+04  .27218E+00  .27347E-11 B, C, Bp, &D Continuum
 .15731930D+04  .27216E+00  .27345E-11 B, C, Bp, &D Continuum
 .15732180D+04  .27214E+00  .27342E-11 B, C, Bp, &D Continuum
 .15732420D+04  .27211E+00  .27339E-11 B, C, Bp, &D Continuum
 .15732670D+04  .27208E+00  .27336E-11 B, C, Bp, &D Continuum
 .15732920D+04  .27206E+00  .27333E-11 B, C, Bp, &D Continuum
 .15733170D+04  .27203E+00  .27329E-11 B, C, Bp, &D Continuum
 .15733410D+04  .27200E+00  .27326E-11 B, C, Bp, &D Continuum
 .15733660D+04  .27197E+00  .27322E-11 B, C, Bp, &D Continuum
 .15733910D+04  .27193E+00  .27318E-11 B, C, Bp, &D Continuum
 .15734160D+04  .27190E+00  .27314E-11 B, C, Bp, &D Continuum
 .15734400D+04  .27186E+00  .27310E-11 B, C, Bp, &D Continuum
 .15734650D+04  .27182E+00  .27306E-11 B, C, Bp, &D Continuum
 .15734900D+04  .27178E+00  .27302E-11 B, C, Bp, &D Continuum
 .15735150D+04  .27174E+00  .27297E-11 B, C, Bp, &D Continuum
 .15735390D+04  .27170E+00  .27293E-11 B, C, Bp, &D Continuum
 .15735640D+04  .27166E+00  .27288E-11 B, C, Bp, &D Continuum
 .15735890D+04  .27162E+00  .27283E-11 B, C, Bp, &D Continuum
 .15736140D+04  .27157E+00  .27278E-11 B, C, Bp, &D Continuum
 .15736380D+04  .27153E+00  .27273E-11 B, C, Bp, &D Continuum
 .15736630D+04  .27148E+00  .27268E-11 B, C, Bp, &D Continuum
 .15736880D+04  .27143E+00  .27262E-11 B, C, Bp, &D Continuum
 .15737130D+04  .27138E+00  .27257E-11 B, C, Bp, &D Continuum
 .15737370D+04  .27132E+00  .27251E-11 B, C, Bp, &D Continuum
 .15737620D+04  .27127E+00  .27246E-11 B, C, Bp, &D Continuum
 .15737870D+04  .27122E+00  .27240E-11 B, C, Bp, &D Continuum
 .15738120D+04  .27117E+00  .27234E-11 B, C, Bp, &D Continuum
 .15738370D+04  .27111E+00  .27228E-11 B, C, Bp, &D Continuum
 .15738610D+04  .27105E+00  .27222E-11 B, C, Bp, &D Continuum
